
"state","county","anew_score"
"mississippi","forrest",2.93
"mississippi","forrest",7.2
"mississippi","forrest",7.91
"mississippi","forrest",7.47
"mississippi","forrest",7.91
"mississippi","forrest",1.9
"mississippi","forrest",7.65
"mississippi","forrest",7.47
"mississippi","forrest",7.73
"mississippi","forrest",6.085
"mississippi","forrest",2.31
"mississippi","forrest",7.86333333333333
"mississippi","forrest",2
"mississippi","forrest",6.32
"mississippi","forrest",8.29
"mississippi","forrest",8.15
"mississippi","forrest",6.02
"mississippi","forrest",7.27
"mississippi","forrest",4.015
"mississippi","forrest",3.58
"mississippi","forrest",7.78666666666667
"mississippi","forrest",7.485
"mississippi","forrest",6.275
"mississippi","forrest",7.33
"mississippi","forrest",7.345
"mississippi","forrest",7.59
"mississippi","forrest",7.1
"mississippi","forrest",5.56
"mississippi","forrest",7.51
"mississippi","forrest",7.82
"mississippi","forrest",5.695
"mississippi","forrest",8.72
"mississippi","forrest",8.22
"mississippi","forrest",7.035
"mississippi","forrest",8.72
"mississippi","forrest",6.59
"mississippi","forrest",5.285
"mississippi","forrest",7.47
"mississippi","forrest",4.44
"mississippi","forrest",8.15
"mississippi","forrest",8.72
"mississippi","forrest",5.86
"mississippi","forrest",5.86
"mississippi","forrest",6.73
"mississippi","forrest",2.24
"mississippi","forrest",7.69333333333333
"mississippi","forrest",7.47
"mississippi","forrest",6.91
"mississippi","forrest",8.72
"mississippi","forrest",6.411111111
"mississippi","forrest",7.33
"mississippi","forrest",3.96
"mississippi","forrest",2.12
"mississippi","forrest",8.64
"mississippi","forrest",7.27
"mississippi","forrest",1.9
"mississippi","forrest",6.525
"mississippi","forrest",6.39
"mississippi","forrest",7.59
"mississippi","forrest",6.73
"mississippi","forrest",7.2
"mississippi","forrest",7.47
"mississippi","forrest",6.76
"mississippi","forrest",6.98
"mississippi","forrest",6.98
"mississippi","forrest",6.87
"mississippi","forrest",2.82
"mississippi","forrest",5.68
"mississippi","forrest",4.31
"mississippi","forrest",4.31
"mississippi","forrest",8.22
"mississippi","forrest",3.64
"mississippi","forrest",6.68
"mississippi","forrest",6.39
"mississippi","forrest",2.44
"mississippi","forrest",5.95
"mississippi","forrest",5.78
"mississippi","forrest",6.63
"mississippi","forrest",2.79
"mississippi","forrest",7.86
"mississippi","forrest",3.73
"mississippi","forrest",7.19
"mississippi","forrest",6.87
"mississippi","forrest",5.39
"mississippi","forrest",4.75
"mississippi","forrest",6.45
"mississippi","forrest",6.32
"mississippi","forrest",7.59
"mississippi","forrest",7.27
"mississippi","forrest",6.47
"mississippi","forrest",6.98
"mississippi","forrest",7.59
"mississippi","forrest",7.865
"mississippi","forrest",4
"mississippi","forrest",2.44
"mississippi","forrest",5.31
"mississippi","forrest",6.03
"mississippi","forrest",5.22
"mississippi","forrest",2.95
"mississippi","forrest",8.15
"mississippi","forrest",4.855
"mississippi","forrest",4.855
"mississippi","forrest",7.56
"mississippi","forrest",5.22
"mississippi","forrest",6.32
"mississippi","forrest",4.93
"mississippi","forrest",6.73
"mississippi","forrest",7.2
"mississippi","forrest",7.05
"mississippi","forrest",4.74
"mississippi","forrest",5.31
"mississippi","forrest",5.78
"mississippi","forrest",5.78
"mississippi","forrest",7.47
"mississippi","forrest",7.47
"mississippi","forrest",6.39
"mississippi","forrest",5.15
"mississippi","forrest",4.82
"mississippi","forrest",6.63
"mississippi","forrest",7.05
"mississippi","forrest",6.411111111
"mississippi","forrest",7.2
"mississippi","forrest",7.125
"mississippi","forrest",6.32
"mississippi","forrest",2.78
"mississippi","forrest",6.73
"mississippi","forrest",6.73
"mississippi","forrest",8.72
"mississippi","forrest",8.72
"mississippi","forrest",8.72
"mississippi","forrest",4.71
"mississippi","forrest",6.73
"mississippi","forrest",7.1
"mississippi","forrest",4.255
"mississippi","forrest",4.24
"mississippi","forrest",7.41
"mississippi","forrest",2.12
"mississippi","forrest",1.9
"mississippi","forrest",1.9
"mississippi","forrest",5.88
"mississippi","forrest",5.31
"mississippi","forrest",5.31
"mississippi","forrest",4.93
"mississippi","forrest",2.24
"mississippi","forrest",2.24
"mississippi","forrest",6.76
"mississippi","forrest",6.55
"mississippi","forrest",6.55
"mississippi","forrest",6.41
"mississippi","forrest",6.68
"mississippi","forrest",2.31
"mississippi","forrest",2.44
"mississippi","forrest",3.93
"mississippi","forrest",7.495
"mississippi","forrest",5.11
"mississippi","forrest",3.64
"mississippi","forrest",5.55
"mississippi","forrest",6.411111111
"mississippi","forrest",6.73
"mississippi","forrest",5.2
"mississippi","forrest",5.55
"mississippi","forrest",5.55
"mississippi","forrest",5.39
"mississippi","forrest",5.31
"mississippi","forrest",3.76
"mississippi","forrest",5.31
"mississippi","forrest",5.55
"mississippi","forrest",7.47
"mississippi","forrest",6.411111111
"mississippi","forrest",7.62
"mississippi","forrest",2.44
"mississippi","forrest",2.82
"mississippi","forrest",2.12
"mississippi","forrest",7.59
"mississippi","forrest",6.32
"mississippi","forrest",7.02
"mississippi","forrest",7.47
"mississippi","forrest",7.2
"mississippi","forrest",7.47
"mississippi","forrest",7.2
"mississippi","forrest",2.06
"mississippi","forrest",6.15
"mississippi","forrest",4.82
"mississippi","forrest",6.39
"mississippi","forrest",6.54
"mississippi","forrest",7.15
"mississippi","forrest",5.39
"mississippi","forrest",5.39
"mississippi","forrest",6.32
"mississippi","forrest",3.76
"mississippi","forrest",2.24
"mississippi","forrest",5.39
"mississippi","forrest",6.41
"mississippi","forrest",6.41
"mississippi","forrest",5.615
"mississippi","forrest",7.47
"mississippi","forrest",7.165
"mississippi","forrest",7.26
"mississippi","forrest",7.365
"mississippi","forrest",7.82
"mississippi","forrest",6.32
"mississippi","forrest",6.32
"mississippi","forrest",7.84
"mississippi","forrest",7.47
"mississippi","forrest",8.22
"mississippi","forrest",4.03
"mississippi","forrest",7.2
"mississippi","forrest",5.31
"mississippi","forrest",8.02
"mississippi","forrest",8.02
"mississippi","forrest",2.44
"mississippi","forrest",6.28
"mississippi","forrest",5.08
"mississippi","forrest",8.02
"mississippi","forrest",6.411111111
"mississippi","franklin",2.95
"mississippi","george",8.72
"mississippi","george",8.72
"mississippi","greene",6.865
"mississippi","greene",8.72
"mississippi","greene",8.21
"mississippi","greene",6.355
"mississippi","greene",7.47
"mississippi","greene",6.57
"mississippi","greene",7.05
"mississippi","greene",7.47
"mississippi","greene",4.93
"mississippi","grenada",6.73
"mississippi","grenada",6.995
"mississippi","grenada",5.91
"mississippi","grenada",5.23666666666667
"mississippi","grenada",7.47
"mississippi","grenada",7.19
"mississippi","grenada",7.76
"mississippi","hancock",5.3
"mississippi","hancock",7.73
"mississippi","hancock",7.75
"mississippi","harrison",8.37
"mississippi","harrison",2.28
"mississippi","harrison",8.72
"mississippi","harrison",8.03
"mississippi","harrison",6.2
"mississippi","harrison",7.47
"mississippi","harrison",7.55
"mississippi","harrison",7.47
"mississippi","harrison",8.05
"mississippi","harrison",7.47
"mississippi","harrison",8.05
"mississippi","harrison",8.22
"mississippi","harrison",2.67
"mississippi","harrison",6.97
"mississippi","harrison",6.68
"mississippi","harrison",7.15
"mississippi","harrison",2.44
"mississippi","harrison",4.02
"mississippi","harrison",7.33
"mississippi","harrison",5.67
"mississippi","harrison",2.44
"mississippi","harrison",7.57
"mississippi","harrison",8.22
"mississippi","harrison",8.72
"mississippi","harrison",8.26
"mississippi","harrison",2.24
"mississippi","harrison",2.95
"mississippi","harrison",5.13
"mississippi","harrison",6.411111111
"mississippi","harrison",6.075
"mississippi","harrison",7.27
"mississippi","harrison",6.08
"mississippi","harrison",8.72
"mississippi","harrison",5.55
"mississippi","harrison",7.73
"mississippi","harrison",8.72
"mississippi","harrison",7.26
"mississippi","harrison",6.75
"mississippi","harrison",5.31
"mississippi","harrison",6.39
"mississippi","harrison",7.37
"mississippi","harrison",6.73
"mississippi","harrison",7.47
"mississippi","harrison",5.95
"mississippi","harrison",6.39
"mississippi","harrison",7.47
"mississippi","harrison",8.03
"mississippi","harrison",7.47
"mississippi","harrison",2.24
"mississippi","harrison",6.39
"mississippi","harrison",2.43
"mississippi","harrison",8.72
"mississippi","harrison",5.24
"mississippi","harrison",2.79
"mississippi","harrison",2.79
"mississippi","harrison",5.55
"mississippi","harrison",7.33
"mississippi","harrison",6.91
"mississippi","harrison",6.91
"mississippi","harrison",6.411111111
"mississippi","harrison",3.725
"mississippi","harrison",7.135
"mississippi","harrison",7.2
"mississippi","harrison",7.955
"mississippi","harrison",5.08
"mississippi","harrison",7.8
"mississippi","harrison",2.82
"mississippi","hinds",6.73
"mississippi","hinds",6.28
"mississippi","hinds",5.78666666666667
"mississippi","hinds",6.68
"mississippi","hinds",5.39
"mississippi","hinds",4.93
"mississippi","hinds",8.15
"mississippi","hinds",4.33
"mississippi","hinds",7.05
"mississippi","hinds",5.31
"mississippi","hinds",5.61
"mississippi","hinds",5.08
"mississippi","hinds",2.12
"mississippi","hinds",7.055
"mississippi","hinds",8.26
"mississippi","hinds",8.26
"mississippi","hinds",8
"mississippi","hinds",7.54
"mississippi","hinds",5.935
"mississippi","hinds",5.39
"mississippi","hinds",6.47
"mississippi","hinds",6.87
"mississippi","hinds",4.95
"mississippi","hinds",2.79
"mississippi","hinds",1.61
"mississippi","hinds",8.055
"mississippi","hinds",7.2
"mississippi","hinds",6.685
"mississippi","hinds",7.05
"mississippi","hinds",7.6
"mississippi","hinds",7.73
"mississippi","hinds",6.605
"mississippi","hinds",7.91
"mississippi","hinds",7.33
"mississippi","hinds",8.72
"mississippi","hinds",6.46
"mississippi","hinds",5.37333333333333
"mississippi","hinds",1.9
"mississippi","hinds",2.12
"mississippi","hinds",6.68
"mississippi","hinds",6.54
"mississippi","hinds",6.54
"mississippi","hinds",8.72
"mississippi","hinds",6.64
"mississippi","hinds",6.87
"mississippi","hinds",7.47
"mississippi","hinds",5.15
"mississippi","hinds",4.38
"mississippi","hinds",5.33
"mississippi","hinds",7.33
"mississippi","hinds",8.1
"mississippi","hinds",3.5
"mississippi","hinds",2.44
"mississippi","hinds",2.44
"mississippi","hinds",8.465
"mississippi","hinds",6.411111111
"mississippi","hinds",2.44
"mississippi","hinds",6.68
"mississippi","hinds",8.72
"mississippi","hinds",6.18
"mississippi","hinds",2.12
"mississippi","hinds",7.2
"mississippi","hinds",5.55
"mississippi","hinds",7.91
"mississippi","hinds",3.25
"mississippi","hinds",8.72
"mississippi","hinds",8.22
"mississippi","hinds",6.33
"mississippi","hinds",7.51
"mississippi","hinds",4.38
"mississippi","hinds",2.89
"mississippi","hinds",6.411111111
"mississippi","hinds",7.39
"mississippi","hinds",6.87
"mississippi","hinds",5.95
"mississippi","hinds",2.79
"mississippi","hinds",6.43
"mississippi","hinds",7.26
"mississippi","hinds",7.26
"mississippi","hinds",7.65
"mississippi","hinds",6.98
"mississippi","hinds",4.82
"mississippi","hinds",7.02
"mississippi","hinds",6.66
"mississippi","hinds",4.82
"mississippi","hinds",7.26
"mississippi","hinds",6.12
"mississippi","hinds",5.225
"mississippi","hinds",7.2
"mississippi","hinds",6.411111111
"mississippi","hinds",5.55
"mississippi","hinds",3.93
"mississippi","hinds",4.02
"mississippi","hinds",7.764
"mississippi","hinds",6.87
"mississippi","hinds",2.43
"mississippi","hinds",8.15
"mississippi","hinds",3.58
"mississippi","hinds",4.935
"mississippi","hinds",8.02
"mississippi","hinds",5.04
"mississippi","hinds",7.6
"mississippi","hinds",8.72
"mississippi","hinds",5.31
"mississippi","hinds",4.02
"mississippi","hinds",7.17
"mississippi","hinds",6.87
"mississippi","hinds",6.15
"mississippi","hinds",6.41
"mississippi","hinds",2.09
"mississippi","hinds",7.41
"mississippi","hinds",4.33
"mississippi","hinds",8.22
"mississippi","hinds",4.71
"mississippi","hinds",3.03
"mississippi","hinds",6.87
"mississippi","hinds",6.87
"mississippi","hinds",8.72
"mississippi","hinds",2.12
"mississippi","hinds",6.98
"mississippi","hinds",8.37
"mississippi","hinds",8.21
"mississippi","hinds",7.27
"mississippi","hinds",6.39
"mississippi","hinds",2.24
"mississippi","hinds",4.33
"mississippi","hinds",2.12
"mississippi","hinds",7.82
"mississippi","hinds",7.47
"mississippi","hinds",8.38
"mississippi","hinds",3.93
"mississippi","hinds",8.13
"mississippi","hinds",4
"mississippi","hinds",7.15
"mississippi","hinds",7.79333333333333
"mississippi","hinds",4.38
"mississippi","hinds",6.73
"mississippi","hinds",5.39
"mississippi","hinds",7.27
"mississippi","hinds",7.59
"mississippi","hinds",7.47
"mississippi","hinds",8.13
"mississippi","hinds",7.89333333333333
"mississippi","hinds",2.43
"mississippi","hinds",7.87
"mississippi","hinds",8.15
"mississippi","hinds",1.57
"mississippi","hinds",2.44
"mississippi","hinds",7.70333333333333
"mississippi","hinds",6.63
"mississippi","hinds",1.9
"mississippi","hinds",7.335
"mississippi","hinds",8.26
"mississippi","hinds",7.1
"mississippi","hinds",6.32
"mississippi","hinds",2.24
"mississippi","hinds",6.715
"mississippi","hinds",6.88
"mississippi","hinds",4.74
"mississippi","hinds",2.47
"mississippi","hinds",5.55
"mississippi","hinds",7.75
"mississippi","hinds",6.32
"mississippi","hinds",7.47
"mississippi","hinds",6.65
"mississippi","hinds",8.05
"mississippi","hinds",6.875
"mississippi","hinds",5.47
"mississippi","hinds",2.78
"mississippi","hinds",2.51
"mississippi","hinds",1.61
"mississippi","hinds",7.47
"mississippi","hinds",7.62
"mississippi","hinds",7.26
"mississippi","hinds",6.87
"mississippi","hinds",5.78
"mississippi","hinds",4.81
"mississippi","hinds",2.31
"mississippi","hinds",8.13
"mississippi","hinds",5.11
"mississippi","holmes",5.34
"mississippi","holmes",8.72
"mississippi","holmes",5.34
"mississippi","holmes",5.34
"mississippi","holmes",8.72
"mississippi","holmes",8.64
"mississippi","holmes",3.76
"mississippi","holmes",5.31
"mississippi","holmes",7.39
"mississippi","holmes",8.22
"mississippi","holmes",7.1
"mississippi","holmes",4.09
"mississippi","holmes",7.39
"mississippi","holmes",5.55
"mississippi","holmes",2.89
"mississippi","holmes",7.59
"mississippi","holmes",3.1
"mississippi","holmes",7.47
"mississippi","holmes",6.73
"mississippi","holmes",6.395
"mississippi","holmes",2.475
"mississippi","holmes",2.12
"mississippi","holmes",7.91
"mississippi","holmes",6.39
"mississippi","holmes",8.72
"mississippi","holmes",8.13
"mississippi","holmes",4.02
"mississippi","holmes",6.29333333333333
"mississippi","holmes",7.84
"mississippi","holmes",7.51
"mississippi","holmes",2.24
"mississippi","holmes",6.525
"mississippi","holmes",6.89
"mississippi","holmes",6.89
"mississippi","holmes",5.55
"mississippi","holmes",7.38333333333333
"mississippi","holmes",8.22
"mississippi","holmes",7.33
"mississippi","holmes",7.47
"mississippi","holmes",7.47
"mississippi","holmes",6.87
"mississippi","holmes",6.87
"mississippi","holmes",7.75
"mississippi","holmes",6.28
"mississippi","holmes",5.55
"mississippi","holmes",5.55
"mississippi","holmes",7.1
"mississippi","holmes",6.41
"mississippi","holmes",5.55
"mississippi","holmes",8.05
"mississippi","holmes",6.45
"mississippi","holmes",6.68
"mississippi","holmes",7.6
"mississippi","holmes",8.22
"mississippi","holmes",6.55
"mississippi","holmes",6.68
"mississippi","holmes",6.39
"mississippi","holmes",2.82
"mississippi","holmes",8.21
"mississippi","holmes",7.62
"mississippi","holmes",7.26
"mississippi","holmes",6.47
"mississippi","holmes",5.7
"mississippi","holmes",7.64
"mississippi","holmes",7.345
"mississippi","holmes",7.1
"mississippi","holmes",7.6
"mississippi","holmes",7.75
"mississippi","holmes",7.1
"mississippi","holmes",5.05
"mississippi","holmes",5
"mississippi","holmes",7.33
"mississippi","holmes",6.39
"mississippi","holmes",7.47
"mississippi","holmes",3.19
"mississippi","holmes",3.19
"mississippi","holmes",5.22
"mississippi","holmes",5.22
"mississippi","humphreys",4.915
"mississippi","humphreys",5.22
"mississippi","humphreys",6.405
"mississippi","humphreys",4.12
"mississippi","humphreys",7.80666666666667
"mississippi","humphreys",2.73
"mississippi","humphreys",6.65
"mississippi","humphreys",2.12
"mississippi","humphreys",6.65
"mississippi","humphreys",6.18
"mississippi","humphreys",6.65
"mississippi","humphreys",2.12
"mississippi","humphreys",7.51
"mississippi","humphreys",3.87
"mississippi","itawamba",4.977777778
"mississippi","itawamba",8.72
"mississippi","itawamba",6.33333333333333
"mississippi","itawamba",7.4
"mississippi","itawamba",7.05
"mississippi","itawamba",7.91
"mississippi","itawamba",6.32
"mississippi","itawamba",6.9
"mississippi","itawamba",2.43
"mississippi","itawamba",5.025
"mississippi","itawamba",2.24
"mississippi","jackson",7.12
"mississippi","jackson",1.61
"mississippi","jackson",8.72
"mississippi","jackson",5.56
"mississippi","jackson",6.02
"mississippi","jackson",8.13
"mississippi","jackson",5.78
"mississippi","jackson",7.47
"mississippi","jackson",6.54
"mississippi","jackson",7.03666666666667
"mississippi","jackson",8.13
"mississippi","jackson",7.62
"mississippi","jackson",8.72
"mississippi","jackson",6.44
"mississippi","jackson",2.95
"mississippi","jackson",6.91
"mississippi","jackson",6.44
"mississippi","jackson",6.81
"mississippi","jackson",6.93
"mississippi","jackson",7.51
"mississippi","jackson",2.82
"mississippi","jackson",2.34
"mississippi","jackson",7
"mississippi","jackson",8.22
"mississippi","jackson",8.64
"mississippi","jackson",8.72
"mississippi","jackson",6.87
"mississippi","jackson",7.62
"mississippi","jackson",8.72
"mississippi","jackson",7.74
"mississippi","jackson",7.15
"mississippi","jackson",1.95
"mississippi","jackson",5.78
"mississippi","jackson",7.05
"mississippi","jackson",7.54
"mississippi","jackson",6.5
"mississippi","jackson",7.385
"mississippi","jackson",8.15
"mississippi","jackson",6
"mississippi","jackson",8.72
"mississippi","jackson",7.62
"mississippi","jackson",6.02
"mississippi","jackson",7.33
"mississippi","jackson",7.62
"mississippi","jackson",8.72
"mississippi","jackson",6.02
"mississippi","jackson",6.411111111
"mississippi","jackson",6.89
"mississippi","jackson",7.805
"mississippi","jackson",7.255
"mississippi","jackson",5.11
"mississippi","jackson",5.11
"mississippi","jackson",5.78
"mississippi","jackson",5.11
"mississippi","jackson",2.12
"mississippi","jackson",8.05
"mississippi","jackson",6.54
"mississippi","jackson",3.27
"mississippi","jackson",3.07
"mississippi","jackson",7.46
"mississippi","jackson",2.44
"mississippi","jackson",2.44
"mississippi","jackson",6.55
"mississippi","jackson",8.255555556
"mississippi","jackson",2.41
"mississippi","jackson",7.17
"mississippi","jackson",7.84
"mississippi","jackson",6.565
"mississippi","jackson",7.56
"mississippi","jackson",7.56
"mississippi","jackson",7.47
"mississippi","jackson",6.68
"mississippi","jackson",7.29
"mississippi","jackson",5.72
"mississippi","jasper",2.24
"mississippi","jasper",7.62
"mississippi","jasper",7.26
"mississippi","jasper",7.51
"mississippi","jasper",6.43
"mississippi","jasper",4.72
"mississippi","jasper",7.47
"mississippi","jasper",4.82
"mississippi","jefferson",2.28
"mississippi","jefferson",2.24
"mississippi","jefferson",2.76
"mississippi","jefferson",8.72
"mississippi","jefferson",7.73
"mississippi","jefferson",3.58
"mississippi","jefferson",7.65
"mississippi","jefferson",7.2
"mississippi","jefferson",8.37
"mississippi","jefferson",6.39
"mississippi","jefferson",6.29666666666667
"mississippi","jefferson",5.86
"mississippi","jefferson",7.1
"mississippi","jefferson",2.24
"mississippi","jefferson",8.72
"mississippi","jefferson",7.505
"mississippi","jefferson",7.86
"mississippi","jefferson",6.98
"mississippi","jefferson",2.82
"mississippi","jefferson",7.26
"mississippi","jefferson",6.93
"mississippi","jefferson",4.51
"mississippi","jefferson",1.9
"mississippi","jefferson",7.075
"mississippi","jefferson",5.08
"mississippi","jefferson",5.72
"mississippi","jefferson",5.57
"mississippi","jefferson",5.57
"mississippi","jefferson davis",7.2
"mississippi","jefferson davis",5.13
"mississippi","jefferson davis",6.73
"mississippi","jefferson davis",7.59
"mississippi","jefferson davis",7.76
"mississippi","jefferson davis",6.845
"mississippi","jefferson davis",6.55
"mississippi","jones",5.411111111
"mississippi","jones",2.12
"mississippi","jones",2.31
"mississippi","jones",6.73
"mississippi","jones",7.75
"mississippi","jones",8.15
"mississippi","jones",8.13
"mississippi","jones",6.01
"mississippi","jones",6.98
"mississippi","jones",2.41
"mississippi","jones",6.93
"mississippi","jones",7.2
"mississippi","jones",6.335
"mississippi","jones",5.98
"mississippi","jones",5.98
"mississippi","jones",7.31
"mississippi","jones",6.32
"mississippi","jones",7.05
"mississippi","jones",2.44
"mississippi","jones",8.13
"mississippi","jones",4.02
"mississippi","jones",7.11
"mississippi","jones",2.12
"mississippi","jones",1.94
"mississippi","jones",3.93
"mississippi","jones",5.4
"mississippi","jones",5.92
"mississippi","jones",8.22
"mississippi","jones",8.425
"mississippi","jones",7.065
"mississippi","jones",7.59
"mississippi","jones",4.61
"mississippi","jones",7.27
"mississippi","jones",5.31
"mississippi","jones",7.165
"mississippi","jones",6.68
"mississippi","jones",2.12
"mississippi","jones",7.5
"mississippi","jones",8.72
"mississippi","jones",7.115
"mississippi","jones",6.87
"mississippi","jones",7.255
"mississippi","jones",8.21
"mississippi","jones",7.33
"mississippi","jones",7.59
"mississippi","jones",6.16
"mississippi","jones",7.86
"mississippi","jones",4.74
"mississippi","jones",3.15
"mississippi","jones",5.29
"mississippi","jones",5.49333333333333
"mississippi","jones",2.95
"mississippi","jones",8.37
"mississippi","jones",6.98
"mississippi","jones",4.515
"mississippi","jones",5.28
"mississippi","jones",5.22
"mississippi","jones",6.98
"mississippi","jones",8.13
"mississippi","jones",4.33
"mississippi","jones",4.33
"mississippi","jones",6.98
"mississippi","jones",8.025
"mississippi","jones",5.55
"mississippi","jones",8.72
"mississippi","jones",6.68
"mississippi","jones",5.005
"mississippi","jones",6.41
"mississippi","jones",7.84
"mississippi","jones",7.6
"mississippi","jones",8.72
"mississippi","jones",5.55
"mississippi","jones",8.19
"mississippi","jones",5.55
"mississippi","jones",8.72
"mississippi","jones",7.39
"mississippi","jones",7.65
"mississippi","jones",6.32
"mississippi","jones",8.72
"mississippi","jones",7.47
"mississippi","jones",6.68
"mississippi","jones",3.58
"mississippi","jones",7.52
"mississippi","jones",8.15
"mississippi","jones",6.98
"mississippi","jones",7.68
"mississippi","jones",7.56
"mississippi","jones",4.38
"mississippi","jones",7.51
"mississippi","jones",7.27
"mississippi","jones",8.17
"mississippi","jones",3.93
"mississippi","jones",5.22
"mississippi","jones",7.2
"mississippi","jones",7.11
"mississippi","jones",7.2
"mississippi","jones",7.2
"mississippi","jones",7.47
"mississippi","jones",2.79
"mississippi","jones",8.26
"mississippi","jones",8.22
"mississippi","jones",8.72
"mississippi","jones",7.3175
"mississippi","jones",7.26666666666667
"mississippi","jones",6.41
"mississippi","jones",8.435
"mississippi","jones",8.185
"mississippi","jones",8.72
"mississippi","jones",8.72
"mississippi","jones",8.72
"mississippi","jones",8.72
"mississippi","jones",7.995
"mississippi","jones",8.72
"mississippi","jones",7.7
"mississippi","jones",5.86
"mississippi","jones",8.21
"mississippi","jones",7.625
"mississippi","jones",7.86
"mississippi","jones",5.31
"mississippi","jones",6.9
"mississippi","jones",7.31
"mississippi","jones",8.72
"mississippi","jones",5.95
"mississippi","jones",8.405
"mississippi","jones",7.27
"mississippi","jones",7.74
"mississippi","jones",8.72
"mississippi","jones",5.31
"mississippi","jones",7.33
"mississippi","jones",2.12
"mississippi","jones",8.72
"mississippi","jones",7.33
"mississippi","jones",8.72
"mississippi","jones",7.8
"mississippi","jones",7.29
"mississippi","jones",1.95
"mississippi","jones",7.33
"mississippi","jones",8.22
"mississippi","jones",7.74
"mississippi","jones",7.27
"mississippi","jones",7.27
"mississippi","jones",2.44
"mississippi","jones",6.08
"mississippi","jones",7.14333333333333
"mississippi","jones",8.72
"mississippi","jones",2.95
"mississippi","jones",8.21
"mississippi","jones",6.55
"mississippi","jones",7.27
"mississippi","jones",2
"mississippi","jones",8.72
"mississippi","jones",7.41
"mississippi","jones",6.73
"mississippi","jones",2.44
"mississippi","kemper",7.36
"mississippi","kemper",5.55
"mississippi","lafayette",6.73
"mississippi","lafayette",7.05
"mississippi","lafayette",7.985
"mississippi","lafayette",3.76
"mississippi","lafayette",5.11
"mississippi","lafayette",7.41
"mississippi","lafayette",6.87
"mississippi","lafayette",5.15
"mississippi","lafayette",7.51
"mississippi","lafayette",4.15
"mississippi","lafayette",7.51
"mississippi","lafayette",5.76
"mississippi","lafayette",1.61
"mississippi","lafayette",5.33
"mississippi","lafayette",7.26
"mississippi","lamar",7.135
"mississippi","lamar",6.66
"mississippi","lamar",6.5
"mississippi","lamar",7.11
"mississippi","lamar",7.91
"mississippi","lamar",8.05
"mississippi","lamar",3.29
"mississippi","lamar",2.12
"mississippi","lamar",5.85
"mississippi","lamar",4.93
"mississippi","lamar",7.05
"mississippi","lamar",8.37
"mississippi","lamar",7.26
"mississippi","lamar",5.165
"mississippi","lamar",5.08
"mississippi","lamar",6.41
"mississippi","lamar",7.925
"mississippi","lamar",2.78
"mississippi","lamar",7.33
"mississippi","lamar",3.07
"mississippi","lauderdale",6.16
"mississippi","lauderdale",5.58
"mississippi","lauderdale",6.08
"mississippi","lauderdale",7.26
"mississippi","lauderdale",3.58
"mississippi","lauderdale",2.79
"mississippi","lauderdale",5.78
"mississippi","lauderdale",4.825
"mississippi","lauderdale",2.78
"mississippi","lauderdale",7.47
"mississippi","lauderdale",3.47
"mississippi","lauderdale",7.47
"mississippi","lauderdale",6.47
"mississippi","lauderdale",7.47
"mississippi","lauderdale",3.03
"mississippi","lauderdale",7.84
"mississippi","lauderdale",2.24
"mississippi","lauderdale",6.32
"mississippi","lauderdale",6.515
"mississippi","lauderdale",2.47
"mississippi","lauderdale",6.32
"mississippi","lauderdale",5.445
"mississippi","lauderdale",6.955
"mississippi","lauderdale",6.98
"mississippi","lauderdale",5.31
"mississippi","lawrence",6.18
"mississippi","leake",8.1
"mississippi","leake",6.0775
"mississippi","lee",8.21
"mississippi","lee",8.21
"mississippi","lee",6.89
"mississippi","lee",8.21
"mississippi","lee",8.21
"mississippi","lee",7.51
"mississippi","lee",7.16
"mississippi","lee",6.74
"mississippi","lee",8.21
"mississippi","lee",7.05
"mississippi","lee",8.21
"mississippi","lee",8.21
"mississippi","lee",3.64
"mississippi","lee",8.21
"mississippi","lee",5.31
"mississippi","lee",7.37
"mississippi","lee",6.33
"mississippi","lee",5.94
"mississippi","lee",6.695
"mississippi","lee",4.5
"mississippi","lee",4.985
"mississippi","lee",6.34
"mississippi","lee",6.41
"mississippi","lee",7.77
"mississippi","lee",6.55
"mississippi","lee",3.76
"mississippi","lee",2.1
"mississippi","lee",6.09
"mississippi","lee",7.47
"mississippi","lee",5.145
"mississippi","lee",6.8075
"mississippi","lee",7.33
"mississippi","lee",3.88
"mississippi","lee",2.24
"mississippi","lee",6.365
"mississippi","lee",6.87
"mississippi","lee",5.515
"mississippi","lee",2.31
"mississippi","lee",7.76
"mississippi","lee",2.24
"mississippi","lee",6.87
"mississippi","lee",7.33
"mississippi","lee",2.1
"mississippi","lee",6.87
"mississippi","lee",7.1
"mississippi","lee",6.5
"mississippi","lee",6.76
"mississippi","lee",6.32
"mississippi","lee",6.54
"mississippi","lee",5.31
"mississippi","lee",6.70333333333333
"mississippi","lee",6.73
"mississippi","lee",7.2
"mississippi","lee",7.47
"mississippi","lee",6.58
"mississippi","lee",8.1
"mississippi","lee",2.21
"mississippi","lee",2.24
"mississippi","lee",7.62
"mississippi","lee",6.411111111
"mississippi","lee",4.49
"mississippi","lee",2.44
"mississippi","lee",2.12
"mississippi","lee",7.92
"mississippi","lee",4.725
"mississippi","lee",2.74
"mississippi","lee",6.39
"mississippi","lee",7.47
"mississippi","lee",5.31
"mississippi","lee",6.16
"mississippi","lee",6.01
"mississippi","lee",4.32
"mississippi","lee",6.12
"mississippi","lee",7.33
"mississippi","lee",2.24
"mississippi","lee",6.79
"mississippi","lee",6.65
